Video_Path,FPS,Total_Frames,Duration_Sec
UCF50/JumpingJack/v_JumpingJack_g12_c04.avi,29.97002997002997,96,3.2
UCF50/JumpingJack/v_JumpingJack_g24_c02.avi,29.97002997002997,91,3.04
UCF50/JumpingJack/v_JumpingJack_g05_c01.avi,29.97002997002997,81,2.7
UCF50/JumpingJack/v_JumpingJack_g21_c03.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g05_c02.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g03_c02.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g21_c04.avi,29.97002997002997,128,4.27
UCF50/JumpingJack/v_JumpingJack_g23_c03.avi,29.97002997002997,87,2.9
UCF50/JumpingJack/v_JumpingJack_g19_c06.avi,29.97002997002997,78,2.6
UCF50/JumpingJack/v_JumpingJack_g05_c03.avi,29.97002997002997,100,3.34
UCF50/JumpingJack/v_JumpingJack_g07_c01.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g25_c04.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g24_c03.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g06_c06.avi,29.97002997002997,72,2.4
UCF50/JumpingJack/v_JumpingJack_g11_c03.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g15_c02.avi,29.97002997002997,70,2.34
UCF50/JumpingJack/v_JumpingJack_g10_c03.avi,29.97002997002997,66,2.2
UCF50/JumpingJack/v_JumpingJack_g01_c05.avi,29.97002997002997,89,2.97
UCF50/JumpingJack/v_JumpingJack_g14_c04.avi,29.97002997002997,60,2.0
UCF50/JumpingJack/v_JumpingJack_g18_c03.avi,29.97002997002997,94,3.14
UCF50/JumpingJack/v_JumpingJack_g08_c01.avi,29.97002997002997,80,2.67
UCF50/JumpingJack/v_JumpingJack_g02_c03.avi,29.97002997002997,101,3.37
UCF50/JumpingJack/v_JumpingJack_g02_c04.avi,29.97002997002997,94,3.14
UCF50/JumpingJack/v_JumpingJack_g06_c07.avi,29.97002997002997,66,2.2
UCF50/JumpingJack/v_JumpingJack_g03_c03.avi,29.97002997002997,85,2.84
UCF50/JumpingJack/v_JumpingJack_g02_c01.avi,29.97002997002997,63,2.1
UCF50/JumpingJack/v_JumpingJack_g22_c02.avi,29.97002997002997,60,2.0
UCF50/JumpingJack/v_JumpingJack_g10_c01.avi,29.97002997002997,69,2.3
UCF50/JumpingJack/v_JumpingJack_g14_c03.avi,29.97002997002997,58,1.94
UCF50/JumpingJack/v_JumpingJack_g16_c01.avi,29.97002997002997,78,2.6
UCF50/JumpingJack/v_JumpingJack_g25_c07.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g25_c03.avi,29.97002997002997,87,2.9
UCF50/JumpingJack/v_JumpingJack_g25_c05.avi,29.97002997002997,86,2.87
UCF50/JumpingJack/v_JumpingJack_g10_c06.avi,29.97002997002997,66,2.2
UCF50/JumpingJack/v_JumpingJack_g06_c01.avi,29.97002997002997,71,2.37
UCF50/JumpingJack/v_JumpingJack_g13_c07.avi,29.97002997002997,103,3.44
UCF50/JumpingJack/v_JumpingJack_g04_c02.avi,29.97002997002997,78,2.6
UCF50/JumpingJack/v_JumpingJack_g18_c01.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g02_c02.avi,29.97002997002997,63,2.1
UCF50/JumpingJack/v_JumpingJack_g09_c04.avi,29.97002997002997,89,2.97
UCF50/JumpingJack/v_JumpingJack_g19_c04.avi,29.97002997002997,77,2.57
UCF50/JumpingJack/v_JumpingJack_g09_c06.avi,29.97002997002997,90,3.0
UCF50/JumpingJack/v_JumpingJack_g23_c01.avi,29.97002997002997,85,2.84
UCF50/JumpingJack/v_JumpingJack_g17_c02.avi,29.97002997002997,94,3.14
UCF50/JumpingJack/v_JumpingJack_g06_c03.avi,29.97002997002997,79,2.64
UCF50/JumpingJack/v_JumpingJack_g24_c04.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g20_c04.avi,29.97002997002997,95,3.17
UCF50/JumpingJack/v_JumpingJack_g08_c03.avi,29.97002997002997,81,2.7
UCF50/JumpingJack/v_JumpingJack_g16_c04.avi,29.97002997002997,65,2.17
UCF50/JumpingJack/v_JumpingJack_g17_c01.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g04_c01.avi,29.97002997002997,54,1.8
UCF50/JumpingJack/v_JumpingJack_g03_c01.avi,29.97002997002997,56,1.87
UCF50/JumpingJack/v_JumpingJack_g19_c07.avi,29.97002997002997,84,2.8
UCF50/JumpingJack/v_JumpingJack_g04_c03.avi,29.97002997002997,80,2.67
UCF50/JumpingJack/v_JumpingJack_g04_c04.avi,29.97002997002997,85,2.84
UCF50/JumpingJack/v_JumpingJack_g07_c05.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g09_c07.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g23_c04.avi,29.97002997002997,85,2.84
UCF50/JumpingJack/v_JumpingJack_g12_c02.avi,29.97002997002997,96,3.2
UCF50/JumpingJack/v_JumpingJack_g11_c04.avi,29.97002997002997,81,2.7
UCF50/JumpingJack/v_JumpingJack_g22_c04.avi,29.97002997002997,57,1.9
UCF50/JumpingJack/v_JumpingJack_g09_c01.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g07_c04.avi,29.97002997002997,87,2.9
UCF50/JumpingJack/v_JumpingJack_g10_c02.avi,29.97002997002997,68,2.27
UCF50/JumpingJack/v_JumpingJack_g06_c04.avi,29.97002997002997,73,2.44
UCF50/JumpingJack/v_JumpingJack_g12_c03.avi,29.97002997002997,96,3.2
UCF50/JumpingJack/v_JumpingJack_g25_c01.avi,29.97002997002997,86,2.87
UCF50/JumpingJack/v_JumpingJack_g22_c01.avi,29.97002997002997,89,2.97
UCF50/JumpingJack/v_JumpingJack_g13_c06.avi,29.97002997002997,80,2.67
UCF50/JumpingJack/v_JumpingJack_g25_c02.avi,29.97002997002997,88,2.94
UCF50/JumpingJack/v_JumpingJack_g01_c02.avi,29.97002997002997,91,3.04
UCF50/JumpingJack/v_JumpingJack_g21_c02.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g09_c02.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g10_c05.avi,29.97002997002997,64,2.14
UCF50/JumpingJack/v_JumpingJack_g22_c03.avi,29.97002997002997,84,2.8
UCF50/JumpingJack/v_JumpingJack_g19_c03.avi,29.97002997002997,84,2.8
UCF50/JumpingJack/v_JumpingJack_g01_c03.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g16_c03.avi,29.97002997002997,66,2.2
UCF50/JumpingJack/v_JumpingJack_g15_c04.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g23_c02.avi,29.97002997002997,85,2.84
UCF50/JumpingJack/v_JumpingJack_g01_c04.avi,29.97002997002997,89,2.97
UCF50/JumpingJack/v_JumpingJack_g16_c02.avi,29.97002997002997,69,2.3
UCF50/JumpingJack/v_JumpingJack_g09_c03.avi,29.97002997002997,89,2.97
UCF50/JumpingJack/v_JumpingJack_g08_c02.avi,29.97002997002997,83,2.77
UCF50/JumpingJack/v_JumpingJack_g08_c04.avi,29.97002997002997,80,2.67
UCF50/JumpingJack/v_JumpingJack_g25_c06.avi,29.97002997002997,87,2.9
UCF50/JumpingJack/v_JumpingJack_g20_c01.avi,29.97002997002997,120,4.0
UCF50/JumpingJack/v_JumpingJack_g13_c02.avi,29.97002997002997,110,3.67
UCF50/JumpingJack/v_JumpingJack_g06_c05.avi,29.97002997002997,70,2.34
UCF50/JumpingJack/v_JumpingJack_g13_c05.avi,29.97002997002997,97,3.24
UCF50/JumpingJack/v_JumpingJack_g14_c02.avi,29.97002997002997,60,2.0
UCF50/JumpingJack/v_JumpingJack_g06_c02.avi,29.97002997002997,72,2.4
UCF50/JumpingJack/v_JumpingJack_g11_c02.avi,29.97002997002997,80,2.67
UCF50/JumpingJack/v_JumpingJack_g19_c01.avi,29.97002997002997,83,2.77
UCF50/JumpingJack/v_JumpingJack_g11_c01.avi,29.97002997002997,79,2.64
UCF50/JumpingJack/v_JumpingJack_g20_c03.avi,29.97002997002997,140,4.67
UCF50/JumpingJack/v_JumpingJack_g13_c04.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g05_c06.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g07_c03.avi,29.97002997002997,84,2.8
UCF50/JumpingJack/v_JumpingJack_g19_c02.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g19_c05.avi,29.97002997002997,79,2.64
UCF50/JumpingJack/v_JumpingJack_g18_c04.avi,29.97002997002997,97,3.24
UCF50/JumpingJack/v_JumpingJack_g15_c03.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g18_c02.avi,29.97002997002997,70,2.34
UCF50/JumpingJack/v_JumpingJack_g17_c04.avi,29.97002997002997,94,3.14
UCF50/JumpingJack/v_JumpingJack_g20_c02.avi,29.97002997002997,114,3.8
UCF50/JumpingJack/v_JumpingJack_g15_c01.avi,29.97002997002997,82,2.74
UCF50/JumpingJack/v_JumpingJack_g24_c01.avi,29.97002997002997,92,3.07
UCF50/JumpingJack/v_JumpingJack_g21_c01.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g09_c05.avi,29.97002997002997,90,3.0
UCF50/JumpingJack/v_JumpingJack_g13_c01.avi,29.97002997002997,101,3.37
UCF50/JumpingJack/v_JumpingJack_g14_c01.avi,29.97002997002997,96,3.2
UCF50/JumpingJack/v_JumpingJack_g01_c01.avi,29.97002997002997,93,3.1
UCF50/JumpingJack/v_JumpingJack_g12_c01.avi,29.97002997002997,95,3.17
UCF50/JumpingJack/v_JumpingJack_g13_c03.avi,29.97002997002997,98,3.27
UCF50/JumpingJack/v_JumpingJack_g10_c04.avi,29.97002997002997,63,2.1
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c02.avi,25.0,246,9.84
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c02.avi,25.0,248,9.92
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c07.avi,25.0,403,16.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c01.avi,25.0,367,14.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g04_c04.avi,25.0,834,33.36
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c05.avi,25.0,397,15.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g15_c03.avi,25.0,333,13.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g02_c04.avi,25.0,290,11.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g14_c04.avi,25.0,422,16.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c05.avi,25.0,186,7.44
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g14_c03.avi,25.0,415,16.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g11_c01.avi,25.0,167,6.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c03.avi,25.0,407,16.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c01.avi,25.0,418,16.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c06.avi,25.0,502,20.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c01.avi,25.0,324,12.96
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c02.avi,25.0,397,15.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c04.avi,25.0,417,16.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c06.avi,25.0,249,9.96
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c04.avi,25.0,402,16.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c03.avi,25.0,312,12.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c03.avi,25.0,458,18.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c03.avi,25.0,516,20.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c04.avi,25.0,250,10.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c03.avi,25.0,397,15.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g04_c02.avi,25.0,814,32.56
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c06.avi,25.0,400,16.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c06.avi,25.0,501,20.04
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c01.avi,25.0,319,12.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c07.avi,25.0,450,18.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c02.avi,25.0,393,15.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c05.avi,25.0,442,17.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g02_c05.avi,25.0,310,12.4
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c03.avi,25.0,427,17.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c06.avi,25.0,408,16.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c01.avi,25.0,344,13.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c01.avi,25.0,458,18.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g14_c02.avi,25.0,306,12.24
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g26_c04.avi,25.0,249,9.96
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c04.avi,25.0,414,16.56
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g15_c02.avi,25.0,333,13.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c02.avi,25.0,404,16.16
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c05.avi,25.0,293,11.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c05.avi,25.0,438,17.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c02.avi,25.0,325,13.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c02.avi,25.0,412,16.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c05.avi,25.0,260,10.4
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g01_c04.avi,25.0,544,21.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g04_c01.avi,25.0,844,33.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c04.avi,25.0,224,8.96
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g02_c01.avi,25.0,320,12.8
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g14_c01.avi,25.0,326,13.04
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c06.avi,25.0,413,16.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g18_c03.avi,25.0,166,6.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c06.avi,25.0,408,16.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c05.avi,25.0,328,13.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c04.avi,25.0,300,12.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c02.avi,25.0,540,21.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c04.avi,25.0,409,16.36
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c02.avi,25.0,417,16.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c05.avi,25.0,340,13.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g26_c02.avi,25.0,252,10.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c04.avi,25.0,237,9.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g11_c02.avi,25.0,166,6.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c04.avi,25.0,493,19.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c06.avi,25.0,418,16.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c04.avi,25.0,397,15.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g15_c01.avi,25.0,342,13.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c02.avi,25.0,308,12.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c06.avi,25.0,412,16.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c04.avi,25.0,413,16.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c04.avi,25.0,313,12.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c03.avi,25.0,404,16.16
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g04_c03.avi,25.0,841,33.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g26_c01.avi,25.0,258,10.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c02.avi,25.0,406,16.24
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c01.avi,25.0,414,16.56
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c07.avi,25.0,378,15.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g01_c02.avi,25.0,535,21.4
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c04.avi,25.0,296,11.84
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c02.avi,25.0,343,13.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g26_c03.avi,25.0,250,10.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c05.avi,25.0,480,19.2
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c02.avi,25.0,443,17.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c03.avi,25.0,300,12.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g01_c03.avi,25.0,504,20.16
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c03.avi,25.0,250,10.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c01.avi,25.0,167,6.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c05.avi,25.0,420,16.8
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c01.avi,25.0,247,9.88
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c06.avi,25.0,427,17.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c06.avi,25.0,411,16.44
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c06.avi,25.0,413,16.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c03.avi,25.0,246,9.84
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c03.avi,25.0,480,19.2
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g11_c04.avi,25.0,169,6.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c01.avi,25.0,252,10.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c02.avi,25.0,157,6.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c03.avi,25.0,336,13.44
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c04.avi,25.0,403,16.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g02_c03.avi,25.0,300,12.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c03.avi,25.0,370,14.8
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c07.avi,25.0,426,17.04
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g17_c03.avi,25.0,308,12.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c01.avi,25.0,353,14.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c03.avi,25.0,441,17.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c06.avi,25.0,332,13.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c01.avi,25.0,400,16.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c07.avi,25.0,412,16.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c07.avi,25.0,428,17.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c02.avi,25.0,344,13.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g02_c02.avi,25.0,354,14.16
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c02.avi,25.0,438,17.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c05.avi,25.0,426,17.04
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c03.avi,25.0,408,16.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g01_c05.avi,25.0,464,18.56
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g16_c05.avi,25.0,252,10.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c07.avi,25.0,490,19.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c01.avi,25.0,446,17.84
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g18_c02.avi,25.0,169,6.76
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c05.avi,25.0,426,17.04
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c01.avi,25.0,427,17.08
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g24_c07.avi,25.0,438,17.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g13_c03.avi,25.0,149,5.96
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c02.avi,25.0,298,11.92
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g14_c05.avi,25.0,403,16.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c05.avi,25.0,491,19.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g18_c04.avi,25.0,167,6.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c04.avi,25.0,520,20.8
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c01.avi,25.0,312,12.48
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g15_c04.avi,25.0,333,13.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c05.avi,25.0,559,22.36
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c01.avi,25.0,418,16.72
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c01.avi,25.0,478,19.12
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c04.avi,25.0,332,13.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c07.avi,25.0,407,16.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c04.avi,25.0,398,15.92
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c06.avi,25.0,332,13.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c06.avi,25.0,500,20.0
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g11_c03.avi,25.0,167,6.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g22_c07.avi,25.0,433,17.32
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c03.avi,25.0,391,15.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g21_c05.avi,25.0,438,17.52
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c01.avi,25.0,490,19.6
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g18_c01.avi,25.0,167,6.68
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c02.avi,25.0,491,19.64
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c04.avi,25.0,382,15.28
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g01_c01.avi,25.0,529,21.16
UCF50/Punch/v_Punch_g10_c01.avi,25.0,173,6.92
UCF50/Punch/v_Punch_g12_c02.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g11_c07.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g09_c03.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g01_c01.avi,25.0,121,4.84
UCF50/Punch/v_Punch_g20_c02.avi,25.0,289,11.56
UCF50/Punch/v_Punch_g04_c03.avi,25.0,261,10.44
UCF50/Punch/v_Punch_g18_c03.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g15_c04.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g11_c01.avi,25.0,294,11.76
UCF50/Punch/v_Punch_g12_c05.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g15_c01.avi,25.0,276,11.04
UCF50/Punch/v_Punch_g23_c07.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g13_c06.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g05_c03.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g24_c03.avi,25.0,285,11.4
UCF50/Punch/v_Punch_g22_c04.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g01_c02.avi,25.0,133,5.32
UCF50/Punch/v_Punch_g03_c01.avi,25.0,108,4.32
UCF50/Punch/v_Punch_g05_c01.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g25_c06.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g08_c07.avi,25.0,251,10.04
UCF50/Punch/v_Punch_g17_c05.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g06_c03.avi,25.0,271,10.84
UCF50/Punch/v_Punch_g23_c02.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g09_c01.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g13_c05.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g14_c04.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g22_c02.avi,25.0,264,10.56
UCF50/Punch/v_Punch_g01_c04.avi,25.0,101,4.04
UCF50/Punch/v_Punch_g19_c07.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g10_c03.avi,25.0,68,2.72
UCF50/Punch/v_Punch_g21_c06.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g12_c04.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g05_c05.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g10_c06.avi,25.0,131,5.24
UCF50/Punch/v_Punch_g18_c01.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g24_c04.avi,25.0,263,10.52
UCF50/Punch/v_Punch_g07_c06.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g14_c02.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g15_c02.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g16_c03.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g25_c07.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g04_c04.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g19_c05.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g03_c02.avi,25.0,294,11.76
UCF50/Punch/v_Punch_g11_c06.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g25_c03.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g17_c02.avi,25.0,300,12.0
UCF50/Punch/v_Punch_g14_c03.avi,25.0,275,11.0
UCF50/Punch/v_Punch_g25_c05.avi,25.0,300,12.0
